Sensor,Set,Round,Path_Number,Paso1_From,Paso1_To,Paso1_Set,Paso1_Offset_K,Paso1_Error_K,Paso2_From,Paso2_To,Paso2_Set,Paso2_Offset_K,Paso2_Error_K,Paso3_From,Paso3_To,Paso3_Set,Paso3_Offset_K,Paso3_Error_K,Total_Offset_K,Total_Error_K
48476,3.0,1,3,48476,48479,3.0,-0.01766947641146499,0.00025755495909772096,48479,48484,49.0,-0.07737468812762145,0.00035663381235985953,48484,48484,57.0,0.0,0.0,-0.09504416453908644,0.0004399116196171183
48476,3.0,1,4,48476,48479,3.0,-0.01766947641146499,0.00025755495909772096,48479,48747,49.0,-0.02684726835005021,0.00035801886721537594,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.09753656732295829,0.00045840271547789173
48477,3.0,1,0,48477,PROMEDIO,3.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.09487417686065353,0.0002018548807574011
48477,3.0,1,1,48477,48203,3.0,-0.0097988919325976,0.0002516510169005964,48203,48484,49.0,-0.08335971970010515,0.0002617165818191602,48484,48484,57.0,0.0,0.0,-0.09315861163270275,0.00036307547907592084
48477,3.0,1,2,48477,48203,3.0,-0.0097988919325976,0.0002516510169005964,48203,48747,49.0,-0.03283229992253391,0.0002636008390786316,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.09565101441657459,0.0003852721375723375
48477,3.0,1,3,48477,48479,3.0,-0.01706740185425512,0.0002460841081586582,48479,48484,49.0,-0.07737468812762145,0.00035663381235985953,48484,48484,57.0,0.0,0.0,-0.09444208998187657,0.00043329558549167065
48477,3.0,1,4,48477,48479,3.0,-0.01706740185425512,0.0002460841081586582,48479,48747,49.0,-0.02684726835005021,0.00035801886721537594,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.09693449276574842,0.00045205738672199396
48479,3.0,1,0,48479,PROMEDIO,3.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.07791779896480759,0.00018562400751457022
48479,3.0,1,1,48479,48203,3.0,0.0072685099216575205,0.0002539205529311983,48203,48484,49.0,-0.08335971970010515,0.0002617165818191602,48484,48484,57.0,0.0,0.0,-0.07609120977844763,0.0003646521855137998
48479,3.0,1,2,48479,48203,3.0,0.0072685099216575205,0.0002539205529311983,48203,48747,49.0,-0.03283229992253391,0.0002636008390786316,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.07858361256231947,0.0003867583649817278
48479,3.0,1,3,48479,48479,3.0,0.0,0.0,48479,48484,49.0,-0.07737468812762145,0.00035663381235985953,48484,48484,57.0,0.0,0.0,-0.07737468812762145,0.00035663381235985953
48479,3.0,1,4,48479,48479,3.0,0.0,0.0,48479,48747,49.0,-0.02684726835005021,0.00035801886721537594,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.0798670909114933,0.0003792077169595527
48480,4.0,1,0,48480,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.05502347292872784,0.00024555940998559285
48480,4.0,1,1,48480,48484,4.0,-0.05357250924711525,0.00021741648351764265,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.05606491203098709,0.00044818732934648705
48480,4.0,1,2,48480,48491,4.0,0.013924798414992452,0.0001841039808519938,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,-0.053390461197329965,0.00040549279960222533
48480,4.0,1,3,48480,48491,4.0,0.013924798414992452,0.0001841039808519938,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.055882863981201805,0.0004254823462995841
48481,4.0,1,0,48481,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.05934345642782199,0.0002611013284258448
48481,4.0,1,1,48481,48484,4.0,-0.05788203125632811,0.0002659985115818838,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.06037443404019995,0.00047366355469397964
48481,4.0,1,2,48481,48491,4.0,0.00961527640577959,0.00023954030271365923,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,-0.05769998320654283,0.00043348551462286564
48481,4.0,1,3,48481,48491,4.0,0.00961527640577959,0.00023954030271365923,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.06019238599041467,0.0004522394364395916
48482,4.0,1,0,48482,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.01917323706540931,0.0002632645966372183
48482,4.0,1,1,48482,48484,4.0,-0.017710502983941882,0.0002722882390113624,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.020202905767813722,0.00047722409828660986
48482,4.0,1,2,48482,48491,4.0,0.04978680467816582,0.00024650605178024075,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,-0.017528454934156598,0.0004373732597312985
48482,4.0,1,3,48482,48491,4.0,0.04978680467816582,0.00024650605178024075,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.02002085771802844,0.0004559673067351766
48483,4.0,1,0,48483,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.018410972843478455,0.00027212222557550513
48483,4.0,1,1,48483,48484,4.0,0.0198787398612731,0.0002971544698958961,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.017386337077401254,0.0004918360843417958
48483,4.0,1,2,48483,48491,4.0,0.0873760475233808,0.00027372454665134613,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,0.020060787911058378,0.0004532717310876382
48483,4.0,1,3,48483,48491,4.0,0.0873760475233808,0.00027372454665134613,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.01756838512718653,0.00047123887645920395
48484,4.0,1,0,48484,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.001632229737234901,0.00025306945934213575
48484,4.0,1,1,48484,48491,4.0,0.06749730766210771,0.00028489331875410605,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,0.0001820480497852911,0.0004601025296979227
48484,4.0,1,2,48484,48491,4.0,0.06749730766210771,0.00028489331875410605,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.002310354734086549,0.00047781288630359956
48484,4.0,1,3,48484,48484,4.0,0.0,0.0,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.00249240278387184,0.0003919208528281687
48486,4.0,1,0,48486,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.03661503916507563,0.00026985690670937453
48486,4.0,1,1,48486,48484,4.0,0.038081566783027446,0.0002909192386539185,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.0355891639991556,0.0004880942104763533
48486,4.0,1,2,48486,48491,4.0,0.10557887444513514,0.0002669426003457476,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,0.03826361483281272,0.0004492087339345137
48486,4.0,1,3,48486,48491,4.0,0.10557887444513514,0.0002669426003457476,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.035771212048940876,0.0004673321122353967
48487,4.0,1,0,48487,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.07412832487536547,0.0002672476223606101
48487,4.0,1,1,48487,48484,4.0,-0.07266326470675341,0.0002836355678974866,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.07515566749062524,0.00048378827007079117
48487,4.0,1,2,48487,48491,4.0,-0.005165957044645703,0.0002589854896261635,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,-0.07248121665696812,0.00044452628561267646
48487,4.0,1,3,48487,48491,4.0,-0.005165957044645703,0.0002589854896261635,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.07497361944083997,0.0004628330531454636
48488,4.0,1,0,48488,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.009010170347349336,0.0002718964297180771
48488,4.0,1,1,48488,48484,4.0,0.010477815237721164,0.0002965364954284883,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.007985412453849323,0.0004914629670713439
48488,4.0,1,2,48488,48491,4.0,0.07797512289982886,0.00027305355075769253,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,0.01065986328750644,0.0004528668417372627
48488,4.0,1,3,48488,48491,4.0,0.07797512289982886,0.00027305355075769253,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.0081674605036346,0.00047084943753649284
48489,4.0,1,0,48489,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.007723982752561823,0.00027054566004758583
48489,4.0,1,1,48489,48484,4.0,0.009190890547634598,0.0002928234256392417,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.006698487763762757,0.0004892315540566242
48489,4.0,1,2,48489,48491,4.0,0.07668819820974229,0.0002690165553706211,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,0.009372938597419875,0.0004504442716110103
48489,4.0,1,3,48489,48491,4.0,0.07668819820974229,0.0002690165553706211,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.006880535813548035,0.0004685198590353693
48491,4.0,1,0,48491,PROMEDIO,4.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.06882891652826423,0.00023114466305627766
48491,4.0,1,1,48491,48484,4.0,-0.06749730766210771,0.00028489331875410605,48484,48747,49.0,0.05052741977757124,0.0003714579001206783,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.06998971044597954,0.00048452673605518175
48491,4.0,1,2,48491,48491,4.0,0.0,0.0,48491,48484,49.0,-0.06731525961232242,0.00036128954422138924,48484,48484,57.0,0.0,0.0,-0.06731525961232242,0.00036128954422138924
48491,4.0,1,3,48491,48491,4.0,0.0,0.0,48491,48747,49.0,-0.016787839834751177,0.0003626568183938538,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.06980766239619426,0.0003835895609203252
48492,5.0,1,0,48492,PROMEDIO,5.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.02109925077550062,0.00023037867136446467
48492,5.0,1,1,48492,48673,5.0,0.038177457434301,0.00021430630024897452,48673,48484,49.0,-0.057818202203525855,0.00036999354863120085,48484,48484,57.0,0.0,0.0,-0.019640744769224852,0.00042757738054662384
48492,5.0,1,2,48492,48673,5.0,0.038177457434301,0.00021430630024897452,48673,48747,49.0,-0.0072907824259546145,0.00037132877506673554,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.022133147553096692,0.000446579480986824
48492,5.0,1,3,48492,48800,5.0,0.03389915222324868,0.00019377514903848038,48800,48484,49.0,-0.054129656570520386,0.0004401586809115073,48484,48484,57.0,0.0,0.0,-0.020230504347271708,0.0004809246019561106
48492,5.0,1,4,48492,48800,5.0,0.03389915222324868,0.00019377514903848038,48800,48747,49.0,-0.0036022367929491456,0.0004412816533072858,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.022722907131143548,0.0004978948576255755
48493,5.0,1,0,48493,PROMEDIO,5.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.07654966255906681,0.0002458077459871905
48493,5.0,1,1,48493,48673,5.0,-0.017262882545409433,0.0002737673684396733,48673,48484,49.0,-0.057818202203525855,0.00036999354863120085,48484,48484,57.0,0.0,0.0,-0.0750810847489353,0.00046026492159526196
48493,5.0,1,2,48493,48673,5.0,-0.017262882545409433,0.0002737673684396733,48673,48747,49.0,-0.0072907824259546145,0.00037132877506673554,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.07757348753280713,0.00047796926107694556
48493,5.0,1,3,48493,48800,5.0,-0.021541187756461758,0.0002580119960018633,48800,48484,49.0,-0.054129656570520386,0.0004401586809115073,48484,48484,57.0,0.0,0.0,-0.07567084432698215,0.0005102056981871367
48493,5.0,1,4,48493,48800,5.0,-0.021541187756461758,0.0002580119960018633,48800,48747,49.0,-0.0036022367929491456,0.0004412816533072858,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.07816324711085398,0.0005262325255492788
48494,5.0,1,0,48494,PROMEDIO,5.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.01246864779082389,0.00025793404654204363
48494,5.0,1,1,48494,48673,5.0,0.0468248062058991,0.0003148619311889757,48673,48484,49.0,-0.057818202203525855,0.00036999354863120085,48484,48484,57.0,0.0,0.0,-0.010993395997626755,0.0004858325449584044
48494,5.0,1,2,48494,48673,5.0,0.0468248062058991,0.0003148619311889757,48673,48747,49.0,-0.0072907824259546145,0.00037132877506673554,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.013485798781498595,0.0005026371238021608
48494,5.0,1,3,48494,48800,5.0,0.042546500994846775,0.0003012634291953355,48800,48484,49.0,-0.054129656570520386,0.0004401586809115073,48484,48484,57.0,0.0,0.0,-0.01158315557567361,0.0005333847749535892
48494,5.0,1,4,48494,48800,5.0,0.042546500994846775,0.0003012634291953355,48800,48747,49.0,-0.0036022367929491456,0.0004412816533072858,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.014075558359545451,0.0005487350313545142
48495,5.0,1,0,48495,PROMEDIO,5.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.012118340027337382,0.0002586006996330429
48495,5.0,1,1,48495,48673,5.0,0.0714121338190804,0.00031702200361126035,48673,48484,49.0,-0.057818202203525855,0.00036999354863120085,48484,48484,57.0,0.0,0.0,0.013593931615554548,0.0004872352376444121
48495,5.0,1,2,48495,48673,5.0,0.0714121338190804,0.00031702200361126035,48673,48747,49.0,-0.0072907824259546145,0.00037132877506673554,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.011101528831682708,0.0005039930488466636
48495,5.0,1,3,48495,48800,5.0,0.06713382860802808,0.00030352029393795015,48800,48484,49.0,-0.054129656570520386,0.0004401586809115073,48484,48484,57.0,0.0,0.0,0.013004172037507693,0.0005346627284690207
48495,5.0,1,4,48495,48800,5.0,0.06713382860802808,0.00030352029393795015,48800,48747,49.0,-0.0036022367929491456,0.0004412816533072858,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,0.010511769253635853,0.0005499773174388981
48516,15.0,1,0,48516,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.11180910706948975,0.0001924425818629893
48516,15.0,1,1,48516,48521,15.0,-0.06495698266206905,0.0002465864409603227,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.11371592788352991,0.00038911258644795427
48516,15.0,1,2,48516,48521,15.0,-0.06495698266206905,0.0002465864409603227,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.11064281921228025,0.00039593469782993573
48516,15.0,1,3,48516,48964,15.0,-0.5189729542055699,0.00023134073397993983,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.11294916448105864,0.0003742211173933023
48516,15.0,1,4,48516,48964,15.0,-0.5189729542055699,0.00023134073397993983,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.10987605580980897,0.0003813097490447335
48517,15.0,1,0,48517,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.023938442793494906,0.0002130365569413357
48517,15.0,1,1,48517,48521,15.0,0.0707881409206131,0.00030685117261149836,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,0.022029195699152238,0.00042983877698480103
48517,15.0,1,2,48517,48521,15.0,0.0707881409206131,0.00030685117261149836,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,0.02510230437040184,0.00043602414407146697
48517,15.0,1,3,48517,48964,15.0,-0.38322783062288773,0.000294739383974979,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,0.022795959101623506,0.00041640630875464
48517,15.0,1,4,48517,48964,15.0,-0.38322783062288773,0.000294739383974979,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,0.025869067772873122,0.0004227882377551798
48518,15.0,1,0,48518,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.09793203305845105,0.00021625027932719129
48518,15.0,1,1,48518,48521,15.0,-0.05108265175371463,0.0003157050383465199,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.09984159697517549,0.00043620339671317964
48518,15.0,1,2,48518,48521,15.0,-0.05108265175371463,0.0003157050383465199,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.09676848830392593,0.00044229976635487995
48518,15.0,1,3,48518,48964,15.0,-0.5050986232972154,0.00030394626757089186,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.0990748335727042,0.000422973099706105
48518,15.0,1,4,48518,48964,15.0,-0.5050986232972154,0.00030394626757089186,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.09600172490145453,0.00042925740889174707
48519,15.0,1,0,48519,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.03444733125301559,0.00021744675472178948
48519,15.0,1,1,48519,48521,15.0,0.012401935703915054,0.00031897176958046194,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.03635700951754581,0.0004385735079277239
48519,15.0,1,2,48519,48521,15.0,0.012401935703915054,0.00031897176958046194,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.03328390084629618,0.0004446373824471972
48519,15.0,1,3,48519,48964,15.0,-0.4416140358395858,0.00030733800956307027,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.03559024611507457,0.00042541692682226967
48519,15.0,1,4,48519,48964,15.0,-0.4416140358395858,0.00030733800956307027,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.03251713744382495,0.0004316656595565255
48521,15.0,1,0,48521,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.047018120420476685,0.00017878051680218554
48521,15.0,1,1,48521,48964,15.0,-0.4540159715435008,0.0003381174471450061,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.04799218181898958,0.0004481588084246147
48521,15.0,1,2,48521,48964,15.0,-0.4540159715435008,0.0003381174471450061,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.04491907314773996,0.0004540947011164481
48521,15.0,1,3,48521,48521,15.0,0.0,0.0,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.04875894522146086,0.00030100453828262784
48521,15.0,1,4,48521,48521,15.0,0.0,0.0,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.045685836550211245,0.0003097731622981626
48522,15.0,1,0,48522,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.024278101653564987,0.00021844802151439247
48522,15.0,1,1,48522,48521,15.0,0.07112727437232717,0.00032169375390140383,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,0.022368329150866312,0.00044055715107794465
48522,15.0,1,2,48522,48521,15.0,0.07112727437232717,0.00032169375390140383,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,0.025441437822115942,0.0004465940924143318
48522,15.0,1,3,48522,48964,15.0,-0.3828886971711737,0.00031016210863365557,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,0.023135092553337552,0.0004274616276776081
48522,15.0,1,4,48522,48964,15.0,-0.3828886971711737,0.00031016210863365557,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,0.02620820122458717,0.0004336809001446293
48523,15.0,1,0,48523,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.013402955974220056,0.0002143602388361438
48523,15.0,1,1,48523,48521,15.0,0.033446609915715714,0.00031051234832067855,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.015312335305745148,0.0004324599987586833
48523,15.0,1,2,48523,48521,15.0,0.033446609915715714,0.00031051234832067855,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.012239226634495504,0.00043860840226770184
48523,15.0,1,3,48523,48964,15.0,-0.42056936162778513,0.0002985491262632014,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.014545571903273893,0.0004191115487519229
48523,15.0,1,4,48523,48964,15.0,-0.42056936162778513,0.0002985491262632014,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.011472463232024277,0.00042545290022598424
48524,15.0,1,0,48524,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.08480668237699869,0.0002172745816634872
48524,15.0,1,1,48524,48521,15.0,-0.03795739908273068,0.0003185026389865947,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.08671634430419153,0.00043823243046146534
48524,15.0,1,2,48524,48521,15.0,-0.03795739908273068,0.0003185026389865947,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.08364323563294196,0.0004443009600728192
48524,15.0,1,3,48524,48964,15.0,-0.49197337062623153,0.00030685109316136336,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.0859495809017203,0.00042506529248932825
48524,15.0,1,4,48524,48964,15.0,-0.49197337062623153,0.00030685109316136336,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.08287647223047068,0.00043131911955361315
48525,15.0,1,0,48525,PROMEDIO,15.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.1006328097791638,0.0002152682595678208
48525,15.0,1,1,48525,48521,15.0,-0.05378333318090201,0.0003130120754398737,48521,48869,50.0,0.027295614613198797,0.0002680983705079498,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.10254227840236287,0.0004342583233950907
48525,15.0,1,2,48525,48521,15.0,-0.05378333318090201,0.0003130120754398737,48521,48956,50.0,-0.4832163347584347,0.0002684556484489924,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.0994691697311133,0.00044038162024700913
48525,15.0,1,3,48525,48964,15.0,-0.5077993047244028,0.0003011481723405868,48964,48869,50.0,0.4820783495591709,0.000260376484550726,48869,48484,57.0,-0.07605455983465965,0.00013684661412588929,-0.10177551499989158,0.0004209669003719773
48525,15.0,1,4,48525,48964,15.0,-0.5077993047244028,0.0003011481723405868,48964,48956,50.0,-0.028433599812462573,0.0002607443434135159,48956,48484,57.0,0.43753049820822343,0.0001545670627787007,-0.09870240632864202,0.00042728071711961926
48672,5.0,1,0,48672,PROMEDIO,5.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.08360066880924369,0.0002505805735175295
48672,5.0,1,1,48672,48673,5.0,-0.024311145571958105,0.00029038741481146455,48673,48484,49.0,-0.057818202203525855,0.00036999354863120085,48484,48484,57.0,0.0,0.0,-0.08212934777548396,0.0004703403838812848
48672,5.0,1,2,48672,48673,5.0,-0.024311145571958105,0.00029038741481146455,48673,48747,49.0,-0.0072907824259546145,0.00037132877506673554,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.08462175055935581,0.0004876790883285268
48672,5.0,1,3,48672,48800,5.0,-0.02858945078301043,0.0002755838687938161,48800,48484,49.0,-0.054129656570520386,0.0004401586809115073,48484,48484,57.0,0.0,0.0,-0.08271910735353082,0.0005193131359027282
48672,5.0,1,4,48672,48800,5.0,-0.02858945078301043,0.0002755838687938161,48800,48747,49.0,-0.0036022367929491456,0.0004412816533072858,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.08521151013740266,0.0005350672383957684
48673,5.0,1,0,48673,PROMEDIO,5.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.0592034057342586,0.00021910693518982968
48673,5.0,1,1,48673,48800,5.0,-0.0042783052110523245,0.0002889221326089244,48800,48484,49.0,-0.054129656570520386,0.0004401586809115073,48484,48484,57.0,0.0,0.0,-0.05840796178157271,0.0005265127378260159
48673,5.0,1,2,48673,48800,5.0,-0.0042783052110523245,0.0002889221326089244,48800,48747,49.0,-0.0036022367929491456,0.0004412816533072858,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.06090036456544455,0.0005420576349212283
48673,5.0,1,3,48673,48673,5.0,0.0,0.0,48673,48484,49.0,-0.057818202203525855,0.00036999354863120085,48484,48484,57.0,0.0,0.0,-0.057818202203525855,0.00036999354863120085
48673,5.0,1,4,48673,48673,5.0,0.0,0.0,48673,48747,49.0,-0.0072907824259546145,0.00037132877506673554,48747,48484,57.0,-0.05301982256144308,0.00012498393224528998,-0.060310604987397695,0.0003917984718092421
